Timestamp,q1
2026-04-13 18:04:32,"{""ts"":""2026-04-13T22:04:31Z"",""dht"":{""humidity_pct"":50.8,""temp_c"":27.3},""pm"":{""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""172.20.10.2"",""public_ip"":""184.151.190.159""},""sys"":{""cpu_pct"":1.2,""cpu_temp_c"":48.312,""load1"":0.08,""load5"":0.04,""load15"":0.09,""mem_total_mb"":416,""mem_avail_mb"":215,""mem_used_mb"":200,""uptime_s"":1038},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.275,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2026-04-13 18:04:37,"{""ts"":""2026-04-13T22:04:37Z"",""dht"":{""humidity_pct"":49.9,""temp_c"":27.3},""pm"":{""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""172.20.10.2"",""public_ip"":""184.151.190.159""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":47.774,""load1"":0.15,""load5"":0.06,""load15"":0.09,""mem_total_mb"":416,""mem_avail_mb"":215,""mem_used_mb"":200,""uptime_s"":1043},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.275,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2026-04-13 18:04:42,"{""ts"":""2026-04-13T22:04:41Z"",""dht"":{""humidity_pct"":49.9,""temp_c"":27.4},""pm"":{""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""172.20.10.2"",""public_ip"":""184.151.190.159""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":48.312,""load1"":0.14,""load5"":0.06,""load15"":0.09,""mem_total_mb"":416,""mem_avail_mb"":215,""mem_used_mb"":200,""uptime_s"":1048},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.275,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2026-04-13 18:04:47,"{""ts"":""2026-04-13T22:04:47Z"",""pm"":{""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""172.20.10.2"",""public_ip"":""184.151.190.159""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":48.312,""load1"":0.13,""load5"":0.06,""load15"":0.09,""mem_total_mb"":416,""mem_avail_mb"":215,""mem_used_mb"":200,""uptime_s"":1053},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.275,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2},""errors"":[""dht:missing some readings - low level duration too short: 11.249µs""]}"
2026-04-13 18:04:52,"{""ts"":""2026-04-13T22:04:51Z"",""dht"":{""humidity_pct"":49.7,""temp_c"":27.4},""pm"":{""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""172.20.10.2"",""public_ip"":""184.151.190.159""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":48.312,""load1"":0.12,""load5"":0.05,""load15"":0.09,""mem_total_mb"":416,""mem_avail_mb"":215,""mem_used_mb"":200,""uptime_s"":1058},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.275,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2026-04-13 18:04:57,"{""ts"":""2026-04-13T22:04:57Z"",""dht"":{""humidity_pct"":49.4,""temp_c"":27.5},""pm"":{""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""172.20.10.2"",""public_ip"":""184.151.190.159""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":48.312,""load1"":0.11,""load5"":0.05,""load15"":0.09,""mem_total_mb"":416,""mem_avail_mb"":215,""mem_used_mb"":200,""uptime_s"":1063},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.275,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2026-04-13 18:05:02,"{""ts"":""2026-04-13T22:05:02Z"",""dht"":{""humidity_pct"":49.4,""temp_c"":27.5},""pm"":{""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""172.20.10.2"",""public_ip"":""184.151.190.159""},""sys"":{""cpu_pct"":1.3,""cpu_temp_c"":48.312,""load1"":0.1,""load5"":0.05,""load15"":0.09,""mem_total_mb"":416,""mem_avail_mb"":215,""mem_used_mb"":200,""uptime_s"":1068},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.275,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2026-04-13 18:05:07,"{""ts"":""2026-04-13T22:05:07Z"",""pm"":{""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""172.20.10.2"",""public_ip"":""184.151.190.159""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":48.85,""load1"":0.09,""load5"":0.05,""load15"":0.09,""mem_total_mb"":416,""mem_avail_mb"":215,""mem_used_mb"":201,""uptime_s"":1073},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.275,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2},""errors"":[""dht:missing some readings - high level duration too long: 176.446µs""]}"
2026-04-13 18:05:12,"{""ts"":""2026-04-13T22:05:12Z"",""dht"":{""humidity_pct"":49.3,""temp_c"":27.7},""pm"":{""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""172.20.10.2"",""public_ip"":""184.151.190.159""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":48.312,""load1"":0.08,""load5"":0.05,""load15"":0.09,""mem_total_mb"":416,""mem_avail_mb"":213,""mem_used_mb"":202,""uptime_s"":1078},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.275,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2026-04-13 18:05:17,"{""ts"":""2026-04-13T22:05:17Z"",""dht"":{""humidity_pct"":49.3,""temp_c"":27.7},""pm"":{""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""172.20.10.2"",""public_ip"":""184.151.190.159""},""sys"":{""cpu_pct"":1.2,""cpu_temp_c"":48.312,""load1"":0.08,""load5"":0.05,""load15"":0.09,""mem_total_mb"":416,""mem_avail_mb"":213,""mem_used_mb"":202,""uptime_s"":1083},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.275,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2026-04-13 18:05:22,"{""ts"":""2026-04-13T22:05:21Z"",""pm"":{""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""172.20.10.2"",""public_ip"":""184.151.190.159""},""sys"":{""cpu_pct"":1.2,""cpu_temp_c"":48.312,""load1"":0.07,""load5"":0.05,""load15"":0.09,""mem_total_mb"":416,""mem_avail_mb"":213,""mem_used_mb"":202,""uptime_s"":1088},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.275,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2},""errors"":[""dht:missing some readings - low level duration too long: 115.618µs""]}"
2026-04-13 18:05:27,"{""ts"":""2026-04-13T22:05:27Z"",""dht"":{""humidity_pct"":49.7,""temp_c"":27.8},""pm"":{""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""172.20.10.2"",""public_ip"":""184.151.190.159""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":48.312,""load1"":0.06,""load5"":0.05,""load15"":0.09,""mem_total_mb"":416,""mem_avail_mb"":213,""mem_used_mb"":202,""uptime_s"":1093},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.275,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2026-04-13 18:05:32,"{""ts"":""2026-04-13T22:05:31Z"",""dht"":{""humidity_pct"":49.3,""temp_c"":27.9},""pm"":{""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""172.20.10.2"",""public_ip"":""184.151.190.159""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":48.312,""load1"":0.06,""load5"":0.05,""load15"":0.09,""mem_total_mb"":416,""mem_avail_mb"":213,""mem_used_mb"":202,""uptime_s"":1098},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.275,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2026-04-13 18:05:37,"{""ts"":""2026-04-13T22:05:36Z"",""dht"":{""humidity_pct"":49.4,""temp_c"":27.9},""pm"":{""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""172.20.10.2"",""public_ip"":""184.151.190.159""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":48.85,""load1"":0.05,""load5"":0.05,""load15"":0.09,""mem_total_mb"":416,""mem_avail_mb"":213,""mem_used_mb"":202,""uptime_s"":1103},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.275,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2026-04-13 18:05:42,"{""ts"":""2026-04-13T22:05:41Z"",""dht"":{""humidity_pct"":49.6,""temp_c"":28},""pm"":{""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""172.20.10.2"",""public_ip"":""184.151.190.159""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":48.312,""load1"":0.05,""load5"":0.04,""load15"":0.09,""mem_total_mb"":416,""mem_avail_mb"":213,""mem_used_mb"":202,""uptime_s"":1108},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.275,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2026-04-13 18:05:47,"{""ts"":""2026-04-13T22:05:47Z"",""pm"":{""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""172.20.10.2"",""public_ip"":""184.151.190.159""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":48.312,""load1"":0.05,""load5"":0.04,""load15"":0.09,""mem_total_mb"":416,""mem_avail_mb"":213,""mem_used_mb"":202,""uptime_s"":1113},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.275,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2},""errors"":[""dht:missing some readings - low level not found""]}"
2026-04-13 18:05:52,"{""ts"":""2026-04-13T22:05:51Z"",""pm"":{""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""172.20.10.2"",""public_ip"":""184.151.190.159""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":48.312,""load1"":0.04,""load5"":0.04,""load15"":0.09,""mem_total_mb"":416,""mem_avail_mb"":213,""mem_used_mb"":202,""uptime_s"":1118},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.275,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2},""errors"":[""dht:missing some readings - low level duration too long: 140.461µs""]}"
2026-04-13 18:05:57,"{""ts"":""2026-04-13T22:05:57Z"",""dht"":{""humidity_pct"":49.1,""temp_c"":28.1},""pm"":{""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""172.20.10.2"",""public_ip"":""184.151.190.159""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":48.85,""load1"":0.04,""load5"":0.04,""load15"":0.08,""mem_total_mb"":416,""mem_avail_mb"":213,""mem_used_mb"":202,""uptime_s"":1123},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.275,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2026-04-13 18:06:02,"{""ts"":""2026-04-13T22:06:02Z"",""dht"":{""humidity_pct"":49.2,""temp_c"":28.1},""pm"":{""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""172.20.10.2"",""public_ip"":""184.151.190.159""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":48.85,""load1"":0.04,""load5"":0.04,""load15"":0.08,""mem_total_mb"":416,""mem_avail_mb"":216,""mem_used_mb"":199,""uptime_s"":1128},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.275,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2026-04-13 18:06:07,"{""ts"":""2026-04-13T22:06:06Z"",""dht"":{""humidity_pct"":49.7,""temp_c"":28.2},""pm"":{""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""172.20.10.2"",""public_ip"":""184.151.190.159""},""sys"":{""cpu_pct"":1.3,""cpu_temp_c"":48.312,""load1"":0.03,""load5"":0.04,""load15"":0.08,""mem_total_mb"":416,""mem_avail_mb"":216,""mem_used_mb"":199,""uptime_s"":1133},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.275,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2026-04-13 18:06:12,"{""ts"":""2026-04-13T22:06:12Z"",""dht"":{""humidity_pct"":50.2,""temp_c"":28.3},""pm"":{""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""172.20.10.2"",""public_ip"":""184.151.190.159""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":48.85,""load1"":0.03,""load5"":0.04,""load15"":0.08,""mem_total_mb"":416,""mem_avail_mb"":216,""mem_used_mb"":199,""uptime_s"":1138},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.275,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2026-04-13 18:06:17,"{""ts"":""2026-04-13T22:06:17Z"",""dht"":{""humidity_pct"":50.2,""temp_c"":28.3},""pm"":{""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""172.20.10.2"",""public_ip"":""184.151.190.159""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":48.312,""load1"":0.03,""load5"":0.04,""load15"":0.08,""mem_total_mb"":416,""mem_avail_mb"":216,""mem_used_mb"":199,""uptime_s"":1143},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.275,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2026-04-13 18:06:22,"{""ts"":""2026-04-13T22:06:21Z"",""pm"":{""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""172.20.10.2"",""public_ip"":""184.151.190.159""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":48.85,""load1"":0.02,""load5"":0.04,""load15"":0.08,""mem_total_mb"":416,""mem_avail_mb"":216,""mem_used_mb"":199,""uptime_s"":1148},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.275,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2},""errors"":[""dht:missing some readings - high level duration too long: 139.942µs""]}"
2026-04-13 18:06:27,"{""ts"":""2026-04-13T22:06:26Z"",""pm"":{""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""172.20.10.2"",""public_ip"":""184.151.190.159""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":48.85,""load1"":0.02,""load5"":0.04,""load15"":0.08,""mem_total_mb"":416,""mem_avail_mb"":216,""mem_used_mb"":199,""uptime_s"":1153},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.275,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2},""errors"":[""dht:missing some readings - low level duration too short: 18.853µs""]}"
2026-04-13 18:06:32,"{""ts"":""2026-04-13T22:06:31Z"",""pm"":{""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""172.20.10.2"",""public_ip"":""184.151.190.159""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":48.85,""load1"":0.02,""load5"":0.04,""load15"":0.08,""mem_total_mb"":416,""mem_avail_mb"":216,""mem_used_mb"":199,""uptime_s"":1158},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.275,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2},""errors"":[""dht:missing some readings - low level duration too short: 18.853µs""]}"
2026-04-13 18:06:37,"{""ts"":""2026-04-13T22:06:37Z"",""pm"":{""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""172.20.10.2"",""public_ip"":""184.151.190.159""},""sys"":{""cpu_pct"":1.2,""cpu_temp_c"":49.388,""load1"":0.02,""load5"":0.03,""load15"":0.08,""mem_total_mb"":416,""mem_avail_mb"":216,""mem_used_mb"":199,""uptime_s"":1163},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.275,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2},""errors"":[""dht:missing some readings - low level duration too short: 25.311µs""]}"
2026-04-13 18:06:42,"{""ts"":""2026-04-13T22:06:42Z"",""dht"":{""humidity_pct"":47.6,""temp_c"":28.4},""pm"":{""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""172.20.10.2"",""public_ip"":""184.151.190.159""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":48.85,""load1"":0.02,""load5"":0.03,""load15"":0.08,""mem_total_mb"":416,""mem_avail_mb"":216,""mem_used_mb"":199,""uptime_s"":1168},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.275,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2026-04-13 18:06:47,"{""ts"":""2026-04-13T22:06:47Z"",""dht"":{""humidity_pct"":48.1,""temp_c"":28.4},""pm"":{""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""172.20.10.2"",""public_ip"":""184.151.190.159""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":49.388,""load1"":0.02,""load5"":0.03,""load15"":0.08,""mem_total_mb"":416,""mem_avail_mb"":216,""mem_used_mb"":200,""uptime_s"":1173},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.275,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
