Timestamp, Payload
2025-10-28 15:17:17,"{""ts"":""2025-10-28T19:17:16Z"",""dht"":{""humidity_pct"":35.7,""temp_c"":26.1},""pm"":{""PM1_0_CF1"":0,""PM2_5_CF1"":0,""PM10_0_CF1"":0,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""100.80.46.147"",""public_ip"":""102.176.129.36""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":49.388,""load1"":0.05,""load5"":0.48,""load15"":0.32,""mem_total_mb"":416,""mem_avail_mb"":168,""mem_used_mb"":247,""uptime_s"":383},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2025-10-28 15:17:22,"{""ts"":""2025-10-28T19:17:22Z"",""dht"":{""humidity_pct"":35.3,""temp_c"":26.1},""pm"":{""PM1_0_CF1"":0,""PM2_5_CF1"":0,""PM10_0_CF1"":0,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""100.80.46.147"",""public_ip"":""102.176.129.36""},""sys"":{""cpu_pct"":1.3,""cpu_temp_c"":49.388,""load1"":0.04,""load5"":0.47,""load15"":0.32,""mem_total_mb"":416,""mem_avail_mb"":167,""mem_used_mb"":248,""uptime_s"":388},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2025-10-28 15:17:27,"{""ts"":""2025-10-28T19:17:26Z"",""dht"":{""humidity_pct"":35.2,""temp_c"":26.1},""pm"":{""PM1_0_CF1"":0,""PM2_5_CF1"":0,""PM10_0_CF1"":0,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""100.80.46.147"",""public_ip"":""102.176.129.36""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":48.85,""load1"":0.04,""load5"":0.46,""load15"":0.31,""mem_total_mb"":416,""mem_avail_mb"":166,""mem_used_mb"":250,""uptime_s"":393},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2025-10-28 15:17:33,"{""ts"":""2025-10-28T19:17:32Z"",""dht"":{""humidity_pct"":35.1,""temp_c"":26.2},""pm"":{""PM1_0_CF1"":0,""PM2_5_CF1"":0,""PM10_0_CF1"":0,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""100.80.46.147"",""public_ip"":""102.176.129.36""},""sys"":{""cpu_pct"":1.3,""cpu_temp_c"":49.388,""load1"":0.04,""load5"":0.45,""load15"":0.31,""mem_total_mb"":416,""mem_avail_mb"":164,""mem_used_mb"":251,""uptime_s"":398},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2025-10-28 15:17:37,"{""ts"":""2025-10-28T19:17:36Z"",""dht"":{""humidity_pct"":35.3,""temp_c"":26.2},""pm"":{""PM1_0_CF1"":0,""PM2_5_CF1"":0,""PM10_0_CF1"":0,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""100.80.46.147"",""public_ip"":""102.176.129.36""},""sys"":{""cpu_pct"":2.6,""cpu_temp_c"":49.388,""load1"":0.03,""load5"":0.44,""load15"":0.31,""mem_total_mb"":416,""mem_avail_mb"":183,""mem_used_mb"":233,""uptime_s"":403},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2025-10-28 15:17:49,"{""ts"":""2025-10-28T19:17:48Z"",""dht"":{""humidity_pct"":34.9,""temp_c"":26.4},""pm"":{""PM1_0_CF1"":0,""PM2_5_CF1"":0,""PM10_0_CF1"":0,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""100.80.46.147"",""public_ip"":""102.176.129.36""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":48.85,""load1"":0.03,""load5"":0.44,""load15"":0.31,""mem_total_mb"":416,""mem_avail_mb"":185,""mem_used_mb"":231,""uptime_s"":408},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2025-10-28 15:17:59,"{""ts"":""2025-10-28T19:17:58Z"",""dht"":{""humidity_pct"":35.4,""temp_c"":26.4},""pm"":{""PM1_0_CF1"":0,""PM2_5_CF1"":0,""PM10_0_CF1"":0,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""100.80.46.147"",""public_ip"":""102.176.129.36""},""sys"":{""cpu_pct"":2.5,""cpu_temp_c"":49.388,""load1"":0.02,""load5"":0.42,""load15"":0.3,""mem_total_mb"":416,""mem_avail_mb"":184,""mem_used_mb"":231,""uptime_s"":419},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2025-10-28 15:18:09,"{""ts"":""2025-10-28T19:18:08Z"",""dht"":{""humidity_pct"":34.6,""temp_c"":26.5},""pm"":{""PM1_0_CF1"":0,""PM2_5_CF1"":0,""PM10_0_CF1"":0,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""100.80.46.147"",""public_ip"":""102.176.129.36""},""sys"":{""cpu_pct"":2.6,""cpu_temp_c"":49.388,""load1"":0.02,""load5"":0.41,""load15"":0.3,""mem_total_mb"":416,""mem_avail_mb"":184,""mem_used_mb"":232,""uptime_s"":430},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.25,""vsdram_i_v"":1.25,""vsdram_p_v"":1.275}}"
2025-10-28 15:18:11,"{""ts"":""2025-10-28T19:18:10Z"",""dht"":{""humidity_pct"":34.6,""temp_c"":26.5},""pm"":{""PM1_0_CF1"":0,""PM2_5_CF1"":0,""PM10_0_CF1"":0,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""100.80.46.147"",""public_ip"":""102.176.129.36""},""sys"":{""cpu_pct"":6.3,""cpu_temp_c"":49.388,""load1"":0.02,""load5"":0.39,""load15"":0.3,""mem_total_mb"":416,""mem_avail_mb"":181,""mem_used_mb"":234,""uptime_s"":439},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2025-10-28 15:18:19,"{""ts"":""2025-10-28T19:18:18Z"",""dht"":{""humidity_pct"":34.9,""temp_c"":26.5},""pm"":{""PM1_0_CF1"":0,""PM2_5_CF1"":0,""PM10_0_CF1"":0,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""100.80.46.147"",""public_ip"":""102.176.129.36""},""sys"":{""cpu_pct"":1.3,""cpu_temp_c"":49.388,""load1"":0.02,""load5"":0.39,""load15"":0.29,""mem_total_mb"":416,""mem_avail_mb"":181,""mem_used_mb"":234,""uptime_s"":442},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2025-10-28 15:18:23,"{""ts"":""2025-10-28T19:18:22Z"",""dht"":{""humidity_pct"":34.8,""temp_c"":26.5},""pm"":{""PM1_0_CF1"":0,""PM2_5_CF1"":0,""PM10_0_CF1"":0,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""100.80.46.147"",""public_ip"":""102.176.129.36""},""sys"":{""cpu_pct"":2.5,""cpu_temp_c"":49.388,""load1"":0.01,""load5"":0.38,""load15"":0.29,""mem_total_mb"":416,""mem_avail_mb"":183,""mem_used_mb"":232,""uptime_s"":449},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.275}}"
2025-10-28 15:18:27,"{""ts"":""2025-10-28T19:18:26Z"",""dht"":{""humidity_pct"":34.6,""temp_c"":26.5},""pm"":{""PM1_0_CF1"":0,""PM2_5_CF1"":0,""PM10_0_CF1"":0,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""100.80.46.147"",""public_ip"":""102.176.129.36""},""sys"":{""cpu_pct"":1.3,""cpu_temp_c"":49.388,""load1"":0.01,""load5"":0.37,""load15"":0.29,""mem_total_mb"":416,""mem_avail_mb"":183,""mem_used_mb"":232,""uptime_s"":453},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2025-10-28 15:18:31,"{""ts"":""2025-10-28T19:18:30Z"",""dht"":{""humidity_pct"":34.5,""temp_c"":26.5},""pm"":{""PM1_0_CF1"":0,""PM2_5_CF1"":0,""PM10_0_CF1"":0,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""100.80.46.147"",""public_ip"":""102.176.129.36""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":48.85,""load1"":0.01,""load5"":0.37,""load15"":0.29,""mem_total_mb"":416,""mem_avail_mb"":189,""mem_used_mb"":226,""uptime_s"":458},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2025-10-28 15:18:40,"{""ts"":""2025-10-28T19:18:40Z"",""dht"":{""humidity_pct"":34.3,""temp_c"":26.5},""pm"":{""PM1_0_CF1"":0,""PM2_5_CF1"":0,""PM10_0_CF1"":0,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""100.80.46.147"",""public_ip"":""102.176.129.36""},""sys"":{""cpu_pct"":1.3,""cpu_temp_c"":49.388,""load1"":0.01,""load5"":0.36,""load15"":0.29,""mem_total_mb"":416,""mem_avail_mb"":188,""mem_used_mb"":227,""uptime_s"":462},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2025-10-28 15:18:43,"{""ts"":""2025-10-28T19:18:42Z"",""dht"":{""humidity_pct"":34.8,""temp_c"":26.5},""pm"":{""PM1_0_CF1"":0,""PM2_5_CF1"":0,""PM10_0_CF1"":0,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""100.80.46.147"",""public_ip"":""102.176.129.36""},""sys"":{""cpu_pct"":1.3,""cpu_temp_c"":48.85,""load1"":0.01,""load5"":0.35,""load15"":0.28,""mem_total_mb"":416,""mem_avail_mb"":188,""mem_used_mb"":227,""uptime_s"":471},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2025-10-28 15:18:47,"{""ts"":""2025-10-28T19:18:46Z"",""dht"":{""humidity_pct"":36.7,""temp_c"":26.5},""pm"":{""PM1_0_CF1"":0,""PM2_5_CF1"":0,""PM10_0_CF1"":0,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""100.80.46.147"",""public_ip"":""102.176.129.36""},""sys"":{""cpu_pct"":1.3,""cpu_temp_c"":49.388,""load1"":0.01,""load5"":0.35,""load15"":0.28,""mem_total_mb"":416,""mem_avail_mb"":186,""mem_used_mb"":229,""uptime_s"":474},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2026-03-18 19:11:53,"{""ts"":""2026-03-18T23:11:52Z"",""net"":{""local_ip"":""192.168.187.173"",""public_ip"":""138.51.64.43""},""sys"":{""cpu_pct"":1.2,""cpu_temp_c"":45.084,""load1"":0.05,""load5"":0.05,""load15"":0.01,""mem_total_mb"":416,""mem_avail_mb"":187,""mem_used_mb"":228,""uptime_s"":4845},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.275,""vsdram_c_v"":1.25,""vsdram_i_v"":1.25,""vsdram_p_v"":1.275},""errors"":[""dht:missing some readings - low level not found"",""PMS7003 Error:no such file or directory"",""gps:no such file or directory""]}"
2026-03-18 19:12:13,"{""ts"":""2026-03-18T23:12:12Z"",""net"":{""local_ip"":""192.168.187.173"",""public_ip"":""138.51.64.43""},""sys"":{""cpu_pct"":11.4,""cpu_temp_c"":45.084,""load1"":0.04,""load5"":0.04,""load15"":0.01,""mem_total_mb"":416,""mem_avail_mb"":183,""mem_used_mb"":232,""uptime_s"":4866},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.275,""vsdram_c_v"":1.25,""vsdram_i_v"":1.25,""vsdram_p_v"":1.275},""errors"":[""dht:missing some readings - low level not found"",""PMS7003 Error:no such file or directory"",""gps:no such file or directory""]}"
2026-03-18 19:12:33,"{""ts"":""2026-03-18T23:12:33Z"",""net"":{""local_ip"":""192.168.187.173"",""public_ip"":""138.51.64.43""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":45.084,""load1"":0.02,""load5"":0.04,""load15"":0,""mem_total_mb"":416,""mem_avail_mb"":182,""mem_used_mb"":233,""uptime_s"":4885},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.275,""vsdram_c_v"":1.25,""vsdram_i_v"":1.25,""vsdram_p_v"":1.275},""errors"":[""dht:missing some readings - low level not found"",""PMS7003 Error:no such file or directory"",""gps:no such file or directory""]}"
2026-03-18 19:12:54,"{""ts"":""2026-03-18T23:12:53Z"",""net"":{""local_ip"":""192.168.187.173"",""public_ip"":""138.51.64.43""},""sys"":{""cpu_pct"":1.2,""cpu_temp_c"":45.622,""load1"":0.02,""load5"":0.03,""load15"":0,""mem_total_mb"":416,""mem_avail_mb"":182,""mem_used_mb"":233,""uptime_s"":4906},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.275,""vsdram_c_v"":1.25,""vsdram_i_v"":1.25,""vsdram_p_v"":1.275},""errors"":[""dht:missing some readings - low level not found"",""PMS7003 Error:no such file or directory"",""gps:no such file or directory""]}"
2026-03-18 19:13:14,"{""ts"":""2026-03-18T23:13:13Z"",""net"":{""local_ip"":""192.168.187.173"",""public_ip"":""138.51.64.43""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":45.622,""load1"":0.01,""load5"":0.03,""load15"":0,""mem_total_mb"":416,""mem_avail_mb"":187,""mem_used_mb"":228,""uptime_s"":4927},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.275,""vsdram_c_v"":1.25,""vsdram_i_v"":1.25,""vsdram_p_v"":1.275},""errors"":[""dht:missing some readings - low level not found"",""PMS7003 Error:no such file or directory"",""gps:no such file or directory""]}"
2026-03-18 19:13:35,"{""ts"":""2026-03-18T23:13:34Z"",""net"":{""local_ip"":""192.168.187.173"",""public_ip"":""138.51.64.43""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":45.622,""load1"":0.08,""load5"":0.04,""load15"":0,""mem_total_mb"":416,""mem_avail_mb"":186,""mem_used_mb"":229,""uptime_s"":4947},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.275,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2},""errors"":[""dht:missing some readings - low level not found"",""PMS7003 Error:no such file or directory"",""gps:no such file or directory""]}"
2026-03-18 19:13:55,"{""ts"":""2026-03-18T23:13:55Z"",""net"":{""local_ip"":""192.168.187.173"",""public_ip"":""138.51.64.43""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":45.622,""load1"":0.21,""load5"":0.07,""load15"":0.01,""mem_total_mb"":416,""mem_avail_mb"":186,""mem_used_mb"":229,""uptime_s"":4967},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.275,""vsdram_c_v"":1.25,""vsdram_i_v"":1.25,""vsdram_p_v"":1.275},""errors"":[""dht:missing some readings - low level not found"",""PMS7003 Error:no such file or directory"",""gps:no such file or directory""]}"
2026-03-18 19:14:15,"{""ts"":""2026-03-18T23:14:15Z"",""net"":{""local_ip"":""192.168.187.173"",""public_ip"":""138.51.64.43""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":46.16,""load1"":0.15,""load5"":0.07,""load15"":0.01,""mem_total_mb"":416,""mem_avail_mb"":186,""mem_used_mb"":229,""uptime_s"":4988},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.275,""vsdram_c_v"":1.25,""vsdram_i_v"":1.25,""vsdram_p_v"":1.275},""errors"":[""dht:missing some readings - low level not found"",""PMS7003 Error:no such file or directory"",""gps:no such file or directory""]}"
2026-03-18 19:14:36,"{""ts"":""2026-03-18T23:14:35Z"",""net"":{""local_ip"":""192.168.187.173"",""public_ip"":""138.51.64.43""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":46.16,""load1"":0.1,""load5"":0.06,""load15"":0.01,""mem_total_mb"":416,""mem_avail_mb"":185,""mem_used_mb"":230,""uptime_s"":5008},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.275,""vsdram_c_v"":1.25,""vsdram_i_v"":1.25,""vsdram_p_v"":1.275},""errors"":[""dht:missing some readings - low level not found"",""PMS7003 Error:no such file or directory"",""gps:no such file or directory""]}"
2026-03-18 19:14:57,"{""ts"":""2026-03-18T23:14:56Z"",""net"":{""local_ip"":""192.168.187.173"",""public_ip"":""138.51.64.43""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":46.16,""load1"":0.07,""load5"":0.06,""load15"":0.01,""mem_total_mb"":416,""mem_avail_mb"":185,""mem_used_mb"":230,""uptime_s"":5029},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.275,""vsdram_c_v"":1.25,""vsdram_i_v"":1.25,""vsdram_p_v"":1.275},""errors"":[""dht:missing some readings - low level not found"",""PMS7003 Error:no such file or directory"",""gps:no such file or directory""]}"
